attempt_id,run_id,agent,task_id,logical_call_id,attempt,purpose,provider,model,service_tier,price_version,currency,simulated,created_at,updated_at,request_id,outcome,status,input_estimate,max_output,estimated_tokens,estimated_cost,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,reasoning_tokens,total_tokens,observed_cost,reconciled_cost,reserved_tokens,reserved_cost,context_estimates,usage
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-0/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-0,task-0,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:52:53.263145+00:00,2026-09-10T03:53:40.725003+00:00,req_6d9f8105a56b46d5861b8ee23c663684,completed,observed,3045,25000,28045,0.3076125,354,3276,0,0,3238,3630,0.04002,,0,0,"{""observation"":3045}","{""input_tokens"":354,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":3276,""output_tokens_details"":{""reasoning_tokens"":3238},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":3630}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-1/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-1,task-1,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:53:40.732670+00:00,2026-09-10T03:53:49.608288+00:00,req_8d81187b05bd4d9389e8ae328fd46494,completed,observed,3071,25000,28071,0.3076775,377,545,0,0,507,922,0.007294,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":545,""output_tokens_details"":{""reasoning_tokens"":507},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":922}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-2/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-2,task-2,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:53:49.618702+00:00,2026-09-10T03:54:17.827604+00:00,req_7be34ee002d24af4a15bddf9177b702b,completed,observed,3071,25000,28071,0.3076775,377,1826,0,0,1784,2203,0.022666,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1826,""output_tokens_details"":{""reasoning_tokens"":1784},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2203}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-3/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-3,task-3,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:54:17.836406+00:00,2026-09-10T03:54:44.852001+00:00,req_9bdbb4f00b2f4613932c0c5cb0683c99,completed,observed,3071,25000,28071,0.3076775,377,1935,0,0,1895,2312,0.023974,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1935,""output_tokens_details"":{""reasoning_tokens"":1895},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2312}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-4/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-4,task-4,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:54:44.858483+00:00,2026-09-10T03:54:59.860304+00:00,req_e7759297ca52457680c3233d8c261eed,completed,observed,3075,25000,28075,0.3076875,380,1118,0,0,1078,1498,0.014176,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1118,""output_tokens_details"":{""reasoning_tokens"":1078},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1498}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-5/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-5,task-5,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:54:59.868649+00:00,2026-09-10T03:56:11.996149+00:00,req_d310576c29654da7b757db3af4398047,completed,observed,3075,25000,28075,0.3076875,380,5080,0,0,5040,5460,0.06172,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":5080,""output_tokens_details"":{""reasoning_tokens"":5040},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":5460}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-6/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-6,task-6,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:56:12.000055+00:00,2026-09-10T03:56:49.448275+00:00,req_04387582aae54291a91d2984d3b58c3b,completed,observed,3075,25000,28075,0.3076875,380,2507,0,0,2467,2887,0.030844,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":2507,""output_tokens_details"":{""reasoning_tokens"":2467},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2887}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-7/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-7,task-7,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:56:49.456953+00:00,2026-09-10T03:57:33.416301+00:00,req_2a3f02b6d78c4651aace8d0b7d261800,completed,observed,3075,25000,28075,0.3076875,380,3031,0,0,2991,3411,0.037132,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":3031,""output_tokens_details"":{""reasoning_tokens"":2991},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":3411}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-8/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-8,task-8,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:57:33.425406+00:00,2026-09-10T03:57:54.508791+00:00,req_c3b0ebd6ac5c42d7ab019c924b77c69b,completed,observed,3075,25000,28075,0.3076875,380,1294,0,0,1254,1674,0.016288,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1294,""output_tokens_details"":{""reasoning_tokens"":1254},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1674}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-9/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-9,task-9,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:57:54.518491+00:00,2026-09-10T03:58:08.389803+00:00,req_6c13bb798bb54fa89956d8237aee061e,completed,observed,3075,25000,28075,0.3076875,380,861,0,0,821,1241,0.011092,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":861,""output_tokens_details"":{""reasoning_tokens"":821},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1241}"
94c3db77-9a8b-4309-a5b0-834b1bcc1945/task-10/attempt-0,94c3db77-9a8b-4309-a5b0-834b1bcc1945,agent-0,task-10,task-10,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:58:08.401200+00:00,2026-09-10T04:49:02.738485+00:00,,transport_unknown,estimated,3077,25000,28077,0.3076925,,,,,,,,,28077,0.3076925,"{""observation"":3077}",
